id	user	icon	portrait	English	Japanese	Final Notes	pic	Filenames	Codes
LOGFELLA_POSTTONGUE	The Scythian		adventureUI/megatomeItem	El leñador conocido como Sr. Tronco nos esperaría aquí a que volvieramos con El Megatomo.					
LOGFELLA_HINT_SITTINGDOWN	The Scythian	AdventureUI/tweetIconBabelBook		El leñador conocido como Sr. Tronco había elegido relajarse en un refugio de piedra cerca del Precipicio Peligroso.					
				Sr. Tronco parecía saberlo todo acerca del arcoíris repugnante y el glifo que representaba a una espada que miraba hacia el cielo.					
				Y, sin embargo, Sr. Tronco no ofreció ninguna ayuda sobre qué hacer a continuación, lo cual nos desconcertó un poco si somos sinceros.					
LOGFELLA_WOLF_HINT	The Scythian	AdventureUI/tweetIconBabelBook		El leñador había visto algún tipo de espeluznante monstruo y supuso que era mejor dejarlo en nuestras manos.			26	010.jpg	Q1B00
LOGFELLA_DOWNSLOPE	The Scythian		adventureUI/megatomeItem	Habíamos recuperado El Megatomo y Sr. Tronco estaba 100% listo para llevarlo a la seguridad de su morada.					
				Sentimos el acecho de una tormenta eléctrica y, aún así, una pequeña canción comenzó a sonar en nuestro corazón.					
LOGFELLA_CABINMEGATOME	The Scythian	AdventureUI/tweetIconBabelBook		A la luz de la tormenta que se avecinaba, Sr. Tronco admitió en ese momento que estaba muy intranquilo.					
				¿Estaba Sr. Tronco asustandonos intencionadamente? #yes #no #maybe					
				En cualquier caso, lo más inteligente era permanecer en el refugio durante algún tiempo.					
QUESTCOMPLETE_MEGATOME			adventureUI/megatomeItem	Conseguimos El Megatomo y nos sentíamos super listos. #gotmegatome			40	011.jpg	81C1E
GIRL_AVATAR			AdventureUI/dudeDaughterIdle1						
ARCHETYPE_AVATAR			AdventureUI/dudeArchetypeIdle1						
ARCHETYPE_TUTORIAL	The Archetype	AdventureUI/tweetIconInfo							
	The Archetype			Damas y caballeros, ¿Qué tal si presionan sobre estos dos pequeños duendecillos silvanos para darme una idea de cómo suenan sus sistemas estéreo?					
	The Archetype			Desde nuestro experimento anterior en 2011, las redes sociales han demostrado ser catastróficas para la sociedad.					
				Esta vez alentamos el aislamiento y la reflexión arrepentida.					
				Te estamos profundamente agradecidos por haber elegido participar en este tratamiento experimental para tratar la enfermedad aguda del alma.					
				Descubrirás que la primera sesión de S:S&S EP es bastante sencilla. Generalmente sólo requiere de 15 a 30 minutos para ser completada.					
				¿Tienes tus auriculares? ¿Estas listo? Presiona jugar y comencemos.					
ARCHETYPE_FOUNDATION	The Archetype			Vamos a hablar sobre el conjunto y la configuración para una experiencia positiva con el altamente psicoactivo Superbrothers: Sword & Sworcery EP.					
				"""Conjunto"" se refiere al estado mental y la personalidad que aportas a la experiencia - pensamientos, estados de ánimo y/o expectativas."					
				Hemos descubierto que con una actitud relajada y curiosa es más probable disfrutar de la experiencia de S:S&S EP.					
				"""Configuración"" consiste en la comodidad, seguridad y calidez del entorno donde la experiencia tendrá lugar."					
				"Otro aspecto de ""Configuración"" es el cultural - nociones comunes de la realidad y normalidad. Evitaremos este tema por ahora."					
				S:S&S EP no produce ninguna experiencia transcendente, está meramente destinado a liberar el sistema nervioso de los patrones ordinarios.					
				"El conocimiento expandido, el ilimitado y sin explorar potencial de la mente, es a lo que en Superbrothers denominamos ""Espadachicería"" #sworcery."					
				La canción de Espadachicería puede entenderse como una técnica psiónica que permite percibir una realidad dentro de la que ya conoces.					
				Para detener la canción de Espadachicería simplemente toca dos veces el aura que rodea a la Escita.					
				Una vez que hayas comenzado a cantar la canción de Espadachicería, mantén presionado sobre el aura y desliza para mirar alrededor.					
				Para cantar la canción de Espadachicería, mantén presionado sobre la Escita durante un momento y observa cómo crece su aura.					
				Como puedes ver, El Megatomo recoge y almacena transmisiones de pensamiento lingüístico. Desplaza hacia abajo para ver qué estaba pensando antes.					
ARCHETYPE_MEGATOMETUTORIAL	The Scythian		adventureUI/megatomeItem	"""Muy bien hecho, has aprendido la canción de Espadachicería y ahora el insondable poder de El Megatomo es tuyo."""			47	012.jpg	31E2F
			adventureUI/megatomeItem	"""El Megatomo intercepta transmisiones de pensamiento lingüístico y contiene todo lo que necesitarás para completar tu funesto cometido."""					
			adventureUI/megatomeItem	Se me acaba de ocurrir algo... ¿por qué no abres El Megatomo y descubres lo qué se oculta en mi mente?					
				"""Busca un triángulo blanco en la esquina superior derecha... presiónalo y equipa El Megatomo para revelar lo qué está oculto."""					
LOGFELLA_STORM	The Scythian			El leñador conocido como Sr. Tronco había renunciado a cortar leña debido a la siniestra tormenta. #wetboots					
			adventureUI/megatomeItem	Sr. Tronco nos recordó cómo la tormenta había comenzado poco después de que recuperaramos El Megatomo bajo el Mingi Taw.					
				¿Estaba acaso Sr. Tronco sugiriendo sutilmente que encontraramos una manera de disipar la tormenta? #yes #no #maybe					
GIRL_STORM	The Scythian			La chica de cabello oscuro conocida como Samae estaba bastante afligida. #woe					
			gourd/gourd	Desde que comenzó la tormenta, Samae había estado observando las espumas sonoras de los duendecillos silvanos que dormitaban en los bosques cercanos.					
			gourd/gourd	Se preguntó si tal vez los tres duendecillos silvanos podrían ayudar a disipar la tormenta. #yes					
			gourd/gourd	Nos pidió que investigáramos las espumas sonoras burbujeando en el estanque profundo frente a la choza.					
			gourd/gourd	Samae habló de un duendecillo en un prado cercano y de otro en una pajarera, hogar de tres pájaros cantores empapados por la lluvia.					
			gourd/gourd	Samae nos dijo que buscáramos las espumas sonoras de estos tres duendecillos silvanos, y que los enviáramos hacia el cielo usando la canción de espadachicería.					
ARCHETYPE_SWORCERY	The Archetype			"""Ha llegado el momento de aprender la canción de Espadachicería, una técnica de expansión de la conciencia que revela una dimensión musical mística."""					
			gourd/gourd	"""Mantén la calma y sigue mis instrucciones para invocar al duendecillo silvano que dormita suavemente en las frescas aguas del estanque profundo."""					
ARCHETYPE_TADPOLES	The Archetype			Era 100% obvio que el hombre extrañamente ataviado esperaba que hiciéramos algo, pero no teníamos ni idea de qué.					
			gourd/gourd	"""¿Ves las espumas sonoras en el estanque profundo? Un duendecillo silvano dormita suavemente allí y debes invocarlo."""					
			gourd/gourd	"""Canta una canción de Espadachicería en cualquier momento manteniendo presionado sobre la Escita para acceder a una realidad dentro de la que ya conoces."""					
			gourd/gourd	"""Guía las dos pequeñas cosas nadadoras hacia donde dormita el duendecillo y envíale hacia el cielo con tres toques de Espadachicería."""			49	013.jpg	61D3A
GIRL_LOSTKEY	The Scythian			Samae se mantenía a salvo de la lluvia bajo el ancho techo de madera del pozo.					
				Ella había abandonado la comodidad del fuego en la choza porque, al parecer, Sr. Tronco estaba desvariando por una cosa u otra.					
INFO_BIRDEYESCULPTURE	The Scythian			Descubrimos una escultura de un pájaro enfadado que vigilaba sobre el prado. #subtlereference			6	014.jpg	F1D48
INFO_MEADOWSHEEP	The Scythian			Observamos a unas cuantas ovejas insignificantes holgazaneando por el prado. #worthlesssheep					
INFO_CABINSHEEP	The Scythian			Otra oveja insignificante, ¿por qué seguimos mirándolas? #worthlesssheep					
INFO_MEADOWSUN	The Scythian			Podemos recordar vívidamente cuán impresionante parecía el sol en ese primer día de primavera.					
INFO_MEADOWGATE	The Scythian			En el prado había un inamovible portón de hierro bloqueando el paso a una cavernosa cueva.					
INFO_MEADOWGATEACTIVE	The Scythian			En el prado había un portón de hierro y tuvimos la sensación de que, tal vez, podríamos abrirlo de alguna manera.					
INFO_MEADOWGATETRIGONACTIVE	The Scythian			Descubrimos un nosequé con forma de Trígono Dorado sobre el portón de hierro, ¿tal vez reaccionaría a nuestra canción de Espadachicería?					
INFO_MEADOWGATETRIGON	The Scythian			Descubrimos un nosequé sobre el portón de hierro.					
INFO_LOCKEDDOORSTONEWALL	The Scythian			Una puerta cerrada en la rocosa muralla bloqueaba el camino antiguo al Mingi Taw y, al parecer, la llave estaba perdida en los sueños.					
INFO_LOOMINGBIRDSCULPTURES	The Scythian			Descubrimos la escultura de un pájaro enfadado que vigilaba sobre el prado. #subtlereference					
INFO_MEADOWSUNSTICK	The Scythian			Descubrimos un báculo de aspecto extraño sobre el prado.					
INFO_CABINWELL	The Scythian			Descubrimos un pozo sólidamente construido con un amplio tejado de madera.					
INFO_UNWELLWELL	The Scythian			El pozo emitió un sollozo. #unwell #well					
INFO_WELLNESS	The Scythian			Bien está lo que bien acaba. #unwell #well #welfare					
INFO_WELLWHITESTAG	The Scythian			LARGA VIDA A LA NUEVA CARNE					
ARCHETYPE_UNWELLWELLOUTRO	The Archetype								
INFO_CABINCHIMNEY	The Scythian			Vimos una robusta choza de piedra con techo de paja junto a un estanque profundo.					
INFO_CABINWOODPILE	The Scythian			Descubrimos una pila de leña, no es para tanto.					
INFO_SPUME	The Scythian			Encontramos las sutiles espumas sonoras de un duendecillo dormitante. Y ahora... ¿cómo lo invocamos?					
INFO_NESTBOX	The Scythian			Descubrimos una pajarera de aspecto curioso ahora hogar de una desafortunada colmena.			13	015.jpg	B1C5F
INFO_NESTBOXWEATHERED	The Scythian			Descubrimos una pajarera de aspecto desgastado que parecía una cara espeluznante.					
INFO_FLAGPOLELOGBRIDGE	The Scythian			A horcajadas de un puente de troncos en el camino antiguo había un mástil siniestro adornado con calaveras.					
INFO_GOLDTRIGONALTAR	The Scythian			Más allá de la cavernosa cueva del prado encontramos una arboleda aislada con una extraña colección de estructuras de piedra.					
			Archetype/trifecta	... ¿Era esta la Arboleda Trigonal? #trigongrove			93	016.jpg	B1D6J
			triangle/Triangle	Mientras estábamos al lado de la primera estructura de piedra, pensamos en el Trígono Dorado y sentimos a nuestra espada agitarse.					
INFO_DARKTRIGONALTAR	The Scythian			En la Arboleda Trigonal había otra estructura de piedra desgastada y enmohecida. #darkmoontrigon					
				Nos preguntamos qué pasaría si golpeáramos la estructura de piedra con nuestra espada.					
INFO_BRIGHTTRIGONALTAR	The Scythian			En la Arboleda Trigonal había otra estructura de piedra con un glifo circular que hacía referencia a La Luna Brillante. #brightmoontrigon					
				Nos preguntamos qué pasaría si golpeáramos la estructura de piedra con nuestra espada.					
INFO_STONEHEAD	The Scythian			En el Precipicio Peligroso había una enorme escultura de roca labrada con la boca entreabierta y de aspecto familiar.			24	017.jpg	61B76
INFO_STONEHEADSHUT	The Scythian			En el Precipio Peligroso había una enorme escultura de roca labrada y de aspecto familiar.					
INFO_STONEHEADFLAGPOLE	The Scythian			Sobre una enorme escultura de roca labrada se hallaba un mástil siniestro adornado con calaveras o algo por el estilo.					
INFO_CHASMSTONESHELTER	The Scythian			A un lado del Precipicio Peligroso había un magnífico dolmen que albergaba dos asientos de piedra de aspecto cómodo.			25	018.jpg	O1C8M
INFO_SKULLPOLE	The Scythian			A horcajadas de un puente raquítico se alzaba un poste siniestro adornado con una calavera astada.					
INFO_TRIFECTASYMBOL	The Scythian			Sobre la rocosa entrada del templo de la montaña divisamos una representación pictográfica de la Trigonal Trifecta.					
INFO_MOUNTAINGATE	The Scythian			En lo profundo del templo de la montaña divisamos un inamovible portón de hierro. Más allá podíamos ver el nublado paisaje montañoso del Mingi Taw.					
INFO_MOUNTAINGATETRIGON	The Scythian			En lo profundo del templo de la montaña sobre un pasaje alto descubrimos tres extrañas formas triangulares.					
INFO_MOUNTAINGATETRIGONACTIVE	The Scythian			En lo profundo del templo de la montaña sobre un pasaje alto descubrimos el símbolo de la Trigonal Trifecta.					
INFO_CABINRECORD	The Scythian			En el interior de la choza descubrimos un pequeño y redondeado cacharro encima del fuego. #theballadofthespacebabies			46	019.jpg	P1D99
INFO_CABINHEARTH	The Scythian			Dentro de la choza, el fuego crepitaba suavemente proporcionando una calidez familiar.					
INFO_CABINSEAT	The Scythian			Dentro de la choza, a ambos lados del fuego, había dos toscos asientos de madera.					
INFO_GOGOLITHICMASS	The Scythian			Descubrimos un calavera astada flotando en la oscuridad bajo el Mingi Taw.					
INFO_MEGATOMBTRIFECTA	The Scythian			En la oscuridad, descubrimos una representación pictográfica de la Trigonal Trifecta bajo el Mingi Taw.					
INFO_ROCKSHOWGIRL	The Scythian			"En el concierto de rock vimos a Samae y nos pareció escucharla decir ""fuego camina conmigo""."					
INFO_ROCKSHOWSKOLOTOI	The Scythian			En el concierto de rock vimos uno de esos esqueletos vibrando ante el ominoso ritmo.					
INFO_ROCKSHOWJIM	The Scythian			Encabezando el concierto de rock no había otro que el misterioso músico conocido como Jim Guthrie.			160	020.jpg	T2G03
INFO_ROCKSHOWBOOR	The Scythian			En el concierto de rock vimos al Tosco Pardo meneando su cosa.			121	021.jpg	E2G15
INFO_ROCKSHOWCROWD	The Scythian			En el concierto de rock había un considerable número de damas y caballeros.					
INFO_ROCKSHOWARCHETYPE	The Scythian			En el concierto de rock divisamos al tipo conocido como El Arquetipo y nos preguntámos qué tenía que ver él con todo esto.					
INFO_TRIGONGROVESKULLSTICK	The Scythian			Un poste siniestro adornado con una calavera astada conecta este lugar con el espectro inmortal que acecha bajo el Mingi Taw.					
GRAVE_TRIGONGROVE	The Scythian			En la Arboleda Trigonal, más allá de la cavernosa cueva del prado, divisamos una tumba solitaria que despertó nuestra curiosidad.					
GRAVE_TRIGONGROVEGHOST	The Scythian			En la Arboleda Trigonal, más allá de la cavernosa cueva del prado, nos acercamos a una tumba solitaria donde nos recibió un fantasma resplandeciente.					
				El fantasma resplandeciente de la Arboleda Trigonal nos asustó un poco al principio, si somos sinceros.			96	022.jpg	T2B2H
			adventureUI/megatomeItem	Reconoció nuestro atuendo Escita y vio que poseíamos El Megatomo. Se preguntó si comprendíamos las esotéricas marcas que contenía.					
				En un susurro nos dio el nombre del espectro inmortal que habíamos despertado en la oscuridad bajo el Mingi Taw - La Masa Gogolítica.			166	023.jpg	O2B39
				Conocíamos ese espeluznante nombre por las viejas historias y sentimos nuestra sangre helarse.					
				"""Hasta ahora tenía la sensación de que La Masa Gogolítica te veía como a una especie de turista."""					
			triangle/Triangle	"""Ahora que has aprendido la canción de Espadachicería y domado al Trígono Dorado, descubrirás que cada paso que des está maldito."""					
				No podíamos decir si el fantasma resplandeciente nos estaba animando, desalentando o qué.					
				Le contamos al fantasma nuestra intención de detonar El Megatomo en la cima del Mingi Taw y liberar a La Masa Gogolítica de la inmortalidad.					
			Archetype/trifecta	Preguntamos sobre la Trigonal Trifecta y la ubicación de los Trígonos restantes, pero su respuesta fue irritantemente obtusa.					
				"""Los Trígonos restantes existen sólo en los sueños de la gente de la montaña."""			43	024.jpg	8.2E+46
				"""Localizar los Trígonos restantes no es tanto una cuestión del dónde, sino del cuándo y el cómo."""					
				Sin duda el fantasma resplandeciente había dicho cantidad de inútiles sinsentidos.					
GRAVE_LOGBRIDGE	The Scythian			Vimos un puñado de tumbas en un matorral al margen del camino antiguo que despertaron nuestra curiosidad.					
GRAVE_LOGBRIDGEGHOST	The Scythian			Vimos un puñado de tumbas en un matorral al margen del camino antiguo y nos encontramos con unos fantasmas que parecían amigables.			116	025.jpg	62B55
				El fantasma imponente que habló fue un gigante que conocíamos por viejas historias cuyo famoso retrato demandaba obediencia. #andre					
			Archetype/trifecta	"""El año pasado, antes de las fiestas del Yule, armé a un pelotón y nos dispusimos a reconstruir la Trigonal Trifecta."""					
				"""Habíamos oído hablar de la entrada al infinito en la cima del Mingi Taw y pensamos que sería algo digno de ver."""					
			triangle/Triangle	"""Así que domamos el Trígono Dorado e investigamos la Arboleda Trigonal antes de salir a buscar el Trígono Luna Brillante."""					
				"""Localizar el Trígono Luna Brillante no resultó muy bien... acabamos totalmente perdidos para ser honesto."""					
				"""Lentamente nos dimos cuenta de la importancia del temperamento de la luna y su influencia en los duendecillos que duermen en los reinos crepusculares."""					
				"""Ahí es cuando nos sentamos y empezamos a vigilar el temperamento de la luna para poder saber el cuándo, el dónde y el cómo."""			7	026.jpg	Q2D6P
				"""Morimos de aburrimiento esperando a que el temperamento de la luna cambiara."""					
				"""Bueno, en realidad morimos debido a una discusión que tuvimos a causa del aburrimiento."""					
				"""Realmente no quiero entrar en detalles ahora mismo, si no te importa."""					
				"""Bueno, lo que pasó fue que uno de los nuestros era un tramposo bribón y lo atrapamos con las manos en la masa."""					
				"""Estalló una pelea y el tramposo bribón huyó por el camino antiguo hacia el Precipicio Peligroso."""					
				"""Así que estábamos preguntándonos qué hacer... cuando de repente apareció La Masa Gogolítica... y ¡Buff!"""			113	027.jpg	62B75
GRAVE_CHASM	The Scythian			Divisamos una tumba solitaria en el borde del Precipicio Peligroso que despertó nuestra curiosidad.					
GRAVE_CHASMGHOST	The Scythian			Nos acercamos a la tumba solitaria del tramposo bribón en el Precipicio Peligroso y conocimos a un fantasma radiante.					
			Archetype/trifecta	"""El año pasado, antes de las fiestas del Yule, André 'El Gigante' armó a un pelotón y nos dispusimos a reconstruir la Trigonal Trifecta."""					
				"""Los otros integrantes del pelotón están enterrados en un matorral al margen del camino antiguo, cerca del puente de troncos."""					
			triangle/Triangle	"""Conseguimos localizar y domar el Trígono Dorado con bastante facilidad pero no avanzamos nada después de eso."""					
				"""Buscamos el Trígono Luna Brillante, así que decidimos sentarnos y observar el cielo, esperando que el temperamento de la luna cambiara."""					
				"""¡Fue super aburrido! No iba a esperar días y días hasta que La Luna Brillante se alzara."""					
				"""Deje a esos perdedores deambular sin sentido mientras yo investigaba más sobre esa treta lógico-lunar."""					
				El fantasma radiante habló de cómo había hecho trampa saliendo de S:S&S EP y yendo a Configuración.					
				El fantasma describió sobre la opción de Fecha/Hora y los horrores que precedían al alterar el temperamento de la luna con este método.					
				"""La cosa es que desde que hice trampa, mi conciencia no me dejó y así morí de vergüenza."""					
GRAVE_HOLLOW	The Scythian			Dentro de un titánico árbol hueco divisamos una tumba solitaria que despertó nuestra curiosidad.					
GRAVE_HOLLOWGHOST	The Scythian			Dentro de un titánico árbol hueco nos acercamos a una tumba solitaria y un fantasma taimado apareció para cantarnos una alocada rima.			117	028.jpg	E2A80
				"""Monitorea el temperamento de la luna y así aprenderás el cuándo, el dónde y el cómo."""					
				"""No creas que intento deliberadamente asustarte, luciendo así de impresionante."""					
GRAVE_HOLLOWGHOSTSPRITES	The Scythian			Dentro de un titánico árbol hueco nos acercamos a una tumba solitaria y un fantasma taimado apareció para cantarnos una alocada rima.			117	028.jpg	E2A80
				"""Busca a los duendecillos silvanos en el camino tras de ti, con ojos y oidos abiertos a sus espumas sonoras."""					
				"""Envía a cinco duendecillos silvanos hacia el cielo para provocar un milagro que reveleará al Trígono que buscas."""					
GRAVE_HOLLOWGHOSTTRIGON	The Scythian			Dentro de un titánico árbol hueco nos acercamos a una tumba solitaria y un fantasma taimado apareció y nos contó algunas cosas.			117	028.jpg	E2A80
				"""Busca la señal de los duendecillos silvanos y canta la canción de Espadachicería para así revelear el Trígono escondido."""					
GRAVE_HOLLOWGHOSTTRIGONCOMPLETE	The Scythian			Dentro de un titánico árbol hueco nos acercamos a una tumba solitaria y un fantasma taimado apareció y nos contó algunas cosas.			117	028.jpg	E2A80
				"""Veo que la canción del Trígono ha terminado por ahora. Me pregunto cuándo volveré a escucharla."""					
LOGFELLA_LOSTKEY	The Scythian			El afligido leñador conocido como Sr. Tronco estaba totalmente fuera de sí por algo.					
			AdventureUI/keyItem	Al parecer Sr. Tronco había perdido la llave de la puerta de la rocosa muralla que bloqueaba el camino antiguo al Mingi Taw.					
				"Nosotros estábamos en plan de ""otra misión de busqueda y rescate ¿o me equivoco?""."					
				Sr. Tronco nos dijo haber estado sentado aquí mismo cuando cayó en un sueño profundo.					
			AdventureUI/keyItem	Sr. Tronco nos dijo que creía haber perdido su llave en el reino crepuscular de los sueños.					
				Ya habíamos oído hablar de los extraños sueños de los montañeses del Cáucaso, de modo que tenía sentido para nosotros.					
				Sr. Tronco nos invitó a calentar nuestras botas junto al fuego y soñar junto a él.			63	029.jpg	U2C92
ARCHETYPE_LOSTKEYTHOUGHTS	The Archetype			Pensamos en la vigilia y en la psicosmología mitopoética de los sueños como estados separados, sin embargo interoperan de maneras curiosas.					
				El umbral de liminalidad es un espacio entre la vigilia y los sueños donde el pensamiento dirigido es imposible.			56	030.jpg	13A0A
				Busca un hogar cálido y permite que el sueño te arrope para descubrir el umbral de la liminalidad.					
ARCHETYPE_LOSTKEYCLUE	The Archetype		AdventureUI/keyItem	¿Qué tal si vas a sentarte junto al fuego en la choza y cruzas el umbral liminal para encontrar la llave perdida de Sr. Tronco?			55	031.jpg	23C1X
GIRL_LOSTKEYTHOUGHTS	Girl	AdventureUI/tweetIconGourd		Vaya, Sr. Tronco está fuera de sí por algo... Me pregunto qué pasará. He preferido salir fuera y dejarlo solo un momento.					
				He visto a la Escita cantar la canción de Espadachicería y enviar tres duendecillos silvanos hacia el cielo. Me pregunto si ayudarán a disipar la tormenta.					
LOGFELLA_MORELOSTKEYTHOUGHTS	Logfella			Espero que la Escita pueda encontrar mi llave... la perdí en la orilla arenosa de un plácido lago.			62	032.jpg	U3A20
LOGFELLA_LOSTKEYTHOUGHTS	Logfella			Oh vaya, me gustaría que no estuviera lloviendo fuera... Me gustaría que mis botas no estuvieran tan mojadas... Me gustaría volver a cortar leña.					
				¡Rayos!, ¿¡dónde está mi llave!? ¡Estoy tan furioso y avergonzado que estoy fuera de mí!					
LOGFELLA_FOUNDKEY	The Scythian		AdventureUI/keyItem	El leñador estaba super aliviado de que hubiéramos conseguido recuperar su llave perdida en el reino crepuscular de los sueños.					
				El leñador conocido como Sr. Tronco se preguntó cómo es que éramos tan inteligentes y nos preguntó sobre nuestro funesto cometido.					
				Le contamos al leñador cómo habíamos llegado a la mayoría de edad en las estepas junto a nuestros intrépidos hermanos y hermanas escitas.					
				Le contamos a Sr. Tronco por qué deambulabamos por aquí, en esta montaña desierta, y cómo nos guiaba el dedo de un Dios omnisciente.					
			adventureUI/megatomeItem	Le contamos a Sr. Tronco lo que sospechábamos sobre las esotéricas marcas dentro de El Megatomo y lo que podían significar.					
			gourd/gourd	Teníamos la corazonada de que necesitábamos invocar a unos cuantos duendecillos silvanos más para disipar la tormenta.			104	033.jpg	W3D3G
			triangle/Triangle	En un susurro silencioso hablamos de nuestra intención de localizar y domar una manifestación de geometría cósmica conocida como el Trígono Dorado.					
				Estaba 100% claro que el leñador conocido como Sr. Tronco había dejado de prestar atención.					
			AdventureUI/keyItem	Pensamos que podríamos simplemente llevarnos la llave e ir a dar un paseo por el camino antiguo más allá de la rocosa muralla.					
LOGFELLA_FOUNDKEYWAKEUP	The Scythian		AdventureUI/keyItem	Le preguntamos al leñador si sería aceptable que tomaramos su llave y nos dijo que estaba de acuerdo.					
GIRL_FOUNDKEY	The Scythian			Encontramos a Samae empapada de pie a lado del camino.					
			gourd/gourd	Ella había oído las sutiles espumas sonoras de los duendecillos silvanos más alla de la rocosa muralla en el camino antiguo al Mingi Taw.					
			gourd/gourd	Ella habló de troncos de árboles altísimos a ambos lados de un poderoso río.					
			gourd/gourd	Ella habló de unos débiles arcoíris en el borde del Precipicio Peligroso.					
			adventureUI/megatomeItem	...Y luego se puso temerosa y nos dijo que consultáramos El Megatomo si nos perdíamos o confundíamos.					
LOGFELLA_FOUNDKEYTHOUGHTS	Logfella			Estoy de acuerdo con que la Escita tome la llave si eso significa disipar la tormenta.					
				Debo haber asentido en algún momento durante la super épica historia de la Escita. Tengo una tolerancia muy baja para el folclore.					
				Le pregunté a la Escita sobre su funesto cometido... empezó a hablar de las estepas y del dedo de Dios.					
GIRL_FOUNDKEYTHOUGHTS	Girl			Uno o dos duendecillos silvanos más enviados hacia el cielo disiparán la incesante tormenta... ¡y entonces será la temporada de milagros! #miracles			129	034.jpg	33A44
